bounded_context,entity,logical_name,table_name,module,data_classification,owner_service,retention_policy,api_surface,description
legacy,community_reaction,CommunityReaction,legacy.community_reaction,Phoenix Legacy,personal_operational,legacy-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Phoenix Legacy para CommunityReaction.
legacy,community_moderation_case,CommunityModerationCase,legacy.community_moderation_case,Phoenix Legacy,personal_operational,legacy-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Phoenix Legacy para CommunityModerationCase.
legacy,challenge_leaderboard_entry,ChallengeLeaderboardEntry,legacy.challenge_leaderboard_entry,Phoenix Legacy,personal_operational,legacy-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Phoenix Legacy para ChallengeLeaderboardEntry.
legacy,alumni_status,AlumniStatus,legacy.alumni_status,Phoenix Legacy,personal_operational,legacy-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Phoenix Legacy para AlumniStatus.
legacy,continuation_plan,ContinuationPlan,legacy.continuation_plan,Phoenix Legacy,personal_operational,legacy-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Phoenix Legacy para ContinuationPlan.
legacy,next_mission,NextMission,legacy.next_mission,Phoenix Legacy,personal_operational,legacy-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Phoenix Legacy para NextMission.
medical,medical_profile,MedicalProfile,medical.medical_profile,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para MedicalProfile.
medical,medical_consent,MedicalConsent,medical.medical_consent,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para MedicalConsent.
medical,medical_disclaimer_acceptance,MedicalDisclaimerAcceptance,medical.medical_disclaimer_acceptance,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para MedicalDisclaimerAcceptance.
medical,clinician_contact,ClinicianContact,medical.clinician_contact,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para ClinicianContact.
medical,emergency_contact,EmergencyContact,medical.emergency_contact,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para EmergencyContact.
medical,health_condition,HealthCondition,medical.health_condition,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para HealthCondition.
medical,medication,Medication,medical.medication,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para Medication.
medical,medication_schedule,MedicationSchedule,medical.medication_schedule,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para MedicationSchedule.
medical,allergy_medical,AllergyMedical,medical.allergy_medical,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para AllergyMedical.
medical,lab_order,LabOrder,medical.lab_order,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para LabOrder.
medical,lab_result_document,LabResultDocument,medical.lab_result_document,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para LabResultDocument.
medical,lab_panel,LabPanel,medical.lab_panel,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para LabPanel.
medical,lab_biomarker,LabBiomarker,medical.lab_biomarker,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para LabBiomarker.
medical,biomarker_result,BiomarkerResult,medical.biomarker_result,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para BiomarkerResult.
medical,biomarker_reference_range,BiomarkerReferenceRange,medical.biomarker_reference_range,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para BiomarkerReferenceRange.
medical,vital_sign_record,VitalSignRecord,medical.vital_sign_record,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para VitalSignRecord.
medical,blood_pressure_record,BloodPressureRecord,medical.blood_pressure_record,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para BloodPressureRecord.
medical,glucose_record,GlucoseRecord,medical.glucose_record,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para GlucoseRecord.
medical,lipid_panel_record,LipidPanelRecord,medical.lipid_panel_record,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para LipidPanelRecord.
medical,hormonal_panel_record,HormonalPanelRecord,medical.hormonal_panel_record,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para HormonalPanelRecord.
medical,inflammation_marker_record,InflammationMarkerRecord,medical.inflammation_marker_record,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para InflammationMarkerRecord.
medical,renal_marker_record,RenalMarkerRecord,medical.renal_marker_record,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para RenalMarkerRecord.
medical,liver_marker_record,LiverMarkerRecord,medical.liver_marker_record,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para LiverMarkerRecord.
medical,checkup_reminder,CheckupReminder,medical.checkup_reminder,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para CheckupReminder.
medical,checkup_completion,CheckupCompletion,medical.checkup_completion,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para CheckupCompletion.
medical,health_trend,HealthTrend,medical.health_trend,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para HealthTrend.
medical,health_risk_flag,HealthRiskFlag,medical.health_risk_flag,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para HealthRiskFlag.
medical,medical_recommendation,MedicalRecommendation,medical.medical_recommendation,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para MedicalRecommendation.
medical,medical_escalation,MedicalEscalation,medical.medical_escalation,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para MedicalEscalation.
medical,provider_share_link,ProviderShareLink,medical.provider_share_link,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para ProviderShareLink.
medical,health_data_import,HealthDataImport,medical.health_data_import,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para HealthDataImport.
medical,health_device_connection,HealthDeviceConnection,medical.health_device_connection,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para HealthDeviceConnection.
medical,medical_attachment,MedicalAttachment,medical.medical_attachment,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para MedicalAttachment.
medical,clinical_note,ClinicalNote,medical.clinical_note,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para ClinicalNote.
medical,medical_audit_event,MedicalAuditEvent,medical.medical_audit_event,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para MedicalAuditEvent.
medical,deidentification_job,DeidentificationJob,medical.deidentification_job,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para DeidentificationJob.
medical,pseudonymization_key,PseudonymizationKey,medical.pseudonymization_key,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para PseudonymizationKey.
medical,data_retention_rule,DataRetentionRule,medical.data_retention_rule,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para DataRetentionRule.
medical,medical_review_queue,MedicalReviewQueue,medical.medical_review_queue,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para MedicalReviewQueue.
medical,contraindication_rule,ContraindicationRule,medical.contraindication_rule,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para ContraindicationRule.
medical,clearance_requirement,ClearanceRequirement,medical.clearance_requirement,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para ClearanceRequirement.
medical,exam_schedule,ExamSchedule,medical.exam_schedule,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para ExamSchedule.
medical,exam_reminder,ExamReminder,medical.exam_reminder,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para ExamReminder.
medical,health_questionnaire,HealthQuestionnaire,medical.health_questionnaire,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para HealthQuestionnaire.
medical,questionnaire_answer,QuestionnaireAnswer,medical.questionnaire_answer,Phoenix Medical Intelligence,sensitive_health_data,medical-intelligence-service,medical_retention_policy_and_user_deletion_rules,rest_graphql_mobile_web,Entidade de Phoenix Medical Intelligence para QuestionnaireAnswer.
gamification,xp_account,XpAccount,gamification.xp_account,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para XpAccount.
gamification,xp_event,XpEvent,gamification.xp_event,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para XpEvent.
gamification,xp_rule,XpRule,gamification.xp_rule,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para XpRule.
gamification,rank,Rank,gamification.rank,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para Rank.
gamification,rank_progress,RankProgress,gamification.rank_progress,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para RankProgress.
gamification,streak,Streak,gamification.streak,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para Streak.
gamification,streak_freeze,StreakFreeze,gamification.streak_freeze,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para StreakFreeze.
gamification,challenge,Challenge,gamification.challenge,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para Challenge.
gamification,challenge_enrollment,ChallengeEnrollment,gamification.challenge_enrollment,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para ChallengeEnrollment.
gamification,challenge_submission,ChallengeSubmission,gamification.challenge_submission,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para ChallengeSubmission.
gamification,challenge_review,ChallengeReview,gamification.challenge_review,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para ChallengeReview.
gamification,mission,Mission,gamification.mission,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para Mission.
gamification,mission_step,MissionStep,gamification.mission_step,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para MissionStep.
gamification,reward,Reward,gamification.reward,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para Reward.
gamification,reward_redemption,RewardRedemption,gamification.reward_redemption,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para RewardRedemption.
gamification,badge_rule,BadgeRule,gamification.badge_rule,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para BadgeRule.
gamification,leaderboard,Leaderboard,gamification.leaderboard,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para Leaderboard.
gamification,leaderboard_entry,LeaderboardEntry,gamification.leaderboard_entry,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para LeaderboardEntry.
gamification,fair_play_signal,FairPlaySignal,gamification.fair_play_signal,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para FairPlaySignal.
gamification,anti_gaming_rule,AntiGamingRule,gamification.anti_gaming_rule,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para AntiGamingRule.
gamification,season,Season,gamification.season,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para Season.
gamification,season_pass,SeasonPass,gamification.season_pass,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para SeasonPass.
gamification,quest,Quest,gamification.quest,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para Quest.
gamification,quest_objective,QuestObjective,gamification.quest_objective,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para QuestObjective.
gamification,loot_grant,LootGrant,gamification.loot_grant,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para LootGrant.
gamification,motivation_trigger,MotivationTrigger,gamification.motivation_trigger,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para MotivationTrigger.
gamification,gamification_experiment,GamificationExperiment,gamification.gamification_experiment,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para GamificationExperiment.
gamification,progress_celebration,ProgressCelebration,gamification.progress_celebration,Sistema de Gamificacao,personal_operational,gamification-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Sistema de Gamificacao para ProgressCelebration.
billing,product_plan,ProductPlan,billing.product_plan,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para ProductPlan.
billing,plan_feature,PlanFeature,billing.plan_feature,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para PlanFeature.
billing,price,Price,billing.price,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para Price.
billing,subscription,Subscription,billing.subscription,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para Subscription.
billing,subscription_item,SubscriptionItem,billing.subscription_item,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para SubscriptionItem.
billing,trial,Trial,billing.trial,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para Trial.
billing,invoice,Invoice,billing.invoice,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para Invoice.
billing,invoice_line,InvoiceLine,billing.invoice_line,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para InvoiceLine.
billing,payment_method,PaymentMethod,billing.payment_method,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para PaymentMethod.
billing,payment_intent,PaymentIntent,billing.payment_intent,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para PaymentIntent.
billing,refund,Refund,billing.refund,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para Refund.
billing,coupon,Coupon,billing.coupon,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para Coupon.
billing,promotion_code,PromotionCode,billing.promotion_code,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para PromotionCode.
billing,entitlement,Entitlement,billing.entitlement,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para Entitlement.
billing,feature_flag,FeatureFlag,billing.feature_flag,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para FeatureFlag.
billing,usage_meter,UsageMeter,billing.usage_meter,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para UsageMeter.
billing,usage_event,UsageEvent,billing.usage_event,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para UsageEvent.
billing,seat_allocation,SeatAllocation,billing.seat_allocation,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para SeatAllocation.
billing,tax_rate,TaxRate,billing.tax_rate,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para TaxRate.
billing,billing_address,BillingAddress,billing.billing_address,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para BillingAddress.
billing,customer_account,CustomerAccount,billing.customer_account,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para CustomerAccount.
billing,dunning_event,DunningEvent,billing.dunning_event,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para DunningEvent.
billing,revenue_recognition_event,RevenueRecognitionEvent,billing.revenue_recognition_event,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para RevenueRecognitionEvent.
billing,affiliate_partner,AffiliatePartner,billing.affiliate_partner,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para AffiliatePartner.
billing,referral,Referral,billing.referral,Monetizacao SaaS,personal_confidential,billing-service,tax_and_finance_retention_policy,rest_webhook_admin,Entidade de Monetizacao SaaS para Referral.
gym,gym_organization,GymOrganization,gym.gym_organization,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymOrganization.
gym,gym_facility,GymFacility,gym.gym_facility,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymFacility.
gym,gym_brand,GymBrand,gym.gym_brand,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymBrand.
gym,gym_location,GymLocation,gym.gym_location,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymLocation.
gym,gym_membership_plan,GymMembershipPlan,gym.gym_membership_plan,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymMembershipPlan.
gym,gym_member_profile,GymMemberProfile,gym.gym_member_profile,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymMemberProfile.
gym,gym_member_enrollment,GymMemberEnrollment,gym.gym_member_enrollment,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymMemberEnrollment.
gym,gym_staff_profile,GymStaffProfile,gym.gym_staff_profile,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymStaffProfile.
gym,gym_coach_assignment,GymCoachAssignment,gym.gym_coach_assignment,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymCoachAssignment.
gym,gym_nutritionist_assignment,GymNutritionistAssignment,gym.gym_nutritionist_assignment,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymNutritionistAssignment.
gym,gym_cohort,GymCohort,gym.gym_cohort,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymCohort.
gym,gym_cohort_enrollment,GymCohortEnrollment,gym.gym_cohort_enrollment,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymCohortEnrollment.
gym,gym_class,GymClass,gym.gym_class,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymClass.
gym,gym_class_schedule,GymClassSchedule,gym.gym_class_schedule,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymClassSchedule.
gym,gym_class_attendance,GymClassAttendance,gym.gym_class_attendance,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymClassAttendance.
gym,gym_equipment,GymEquipment,gym.gym_equipment,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymEquipment.
gym,gym_equipment_category,GymEquipmentCategory,gym.gym_equipment_category,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymEquipmentCategory.
gym,gym_machine_setting,GymMachineSetting,gym.gym_machine_setting,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymMachineSetting.
gym,gym_workout_template,GymWorkoutTemplate,gym.gym_workout_template,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymWorkoutTemplate.
gym,gym_bodybuilding_program,GymBodybuildingProgram,gym.gym_bodybuilding_program,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymBodybuildingProgram.
gym,gym_bodybuilding_phase,GymBodybuildingPhase,gym.gym_bodybuilding_phase,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymBodybuildingPhase.
gym,gym_check_in,GymCheckIn,gym.gym_check_in,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymCheckIn.
gym,gym_lead,GymLead,gym.gym_lead,Gym Performance Network,personal_operational,gym-network-service,active_account_plus_contractual_retention,rest_graphql_mobile_web,Entidade de Gym Performance Network para GymLead.
